id_localisation|pk_person|person|geographical_place|GP_type|lat|lon|localisation_type|begin|at_some_time|end|occours_before|occours_after|tag|original_begin|original_at_some_time|original_end|sequence
754369|754355|Sebastiano di Daniele Palatinus (da Aviano)|S. Barnaba (742874)|Parrocchia|45.4331|12.3254|Abitazione|1592.0|1592.0|1592.0|||||1592.0||1
754390|754382|Baldassarre di Sebastiano Gilongi|S. Severo (743195)|Parrocchia|45.436115|12.343608|Abitazione|1597.0|1597.0|1597.0|||||1597.0||0
754473|754422|Bernardo di Comin di Tommaso (stampador)|S. Paternian (743146)|Parrocchia|45.43542|12.33447|Abitazione|1598.0|1598.0|1598.0|||||1598.0||1
754589|754439|Battista di Giacomo De Pantin (da Gradisca, curamer)|S. Giovanni  Novo (743300)|Parrocchia|45.438769|12.333914|Abitazione|1598.0|1598.0|1598.0|||||1598.0||1
754691|754631|Giuseppina moglie di Marco De Franceschi|S. Croce (742475)|Parrocchia|45.438927|12.320719|Abitazione|1500.0||1592.0|||||||0
754697|754449|Giuseppe di Bartolomeo Tramontin (stampador)|S. Giacomo dall'Orio  (742965)|Parrocchia|45.440133|12.327403|Abitazione|1598.0|1598.0|1598.0|||||1598.0||1
754758|754553|Tommaso di Gregorio Celodo (da Santa Lucia)|S. Geremia (742972)|Parrocchia|45.442756|12.325453|Abitazione|1592.0|1592.0|1592.0|||||1592.0||1
754846|754821|Vittoria di Antonio Padoan (padovano) vedova di Domenico (da Castelfranco)|S. Moisè (743125)|Parrocchia|45.433056|12.336111|Abitazione|1592.0|1592.0|1592.0|||||1592.0||0
755602|755558|Giacomo di Domenico di Alberto (da Frontale, baloner)|Verona (755596)|Città|45.438158|10.993742|Abitazione|1595.0||1598.0||||1595.0|||1
755688|755575|Lorenzo di Stefano Della Valle (da Fumero, facchin)|S. Zulian (743314)|Parrocchia|45.43581|12.33864|Abitazione|1598.0|1598.0|1598.0|||||1598.0||1
755739|755583|Andrea di Domenico Del Cazzador (da Frontale, facchin)|S. Zulian (743314)|Parrocchia|45.43581|12.33864|Abitazione|1598.0|1598.0|1598.0|||||1598.0||0
755818|755804|Marco di Marco Bellonci (padovano)|S. Maurizio  (743104)|Parrocchia|45.432984|12.331569|Abitazione|1592.0|1592.0|1592.0|||||1592.0||0
755866|755849|Maddalena vedova di Giovanni Battista De Solari (milanese)|S. Moisè (743125)|Parrocchia|45.433056|12.336111|Abitazione|1592.0|1592.0|1592.0|||||1592.0||0
756057|756040|Anna di Giacomo Grison (grigiona)|Angelo Raffael (743174)|Parrocchia|45.432506|12.318992|Abitazione|1592.0|1592.0|1592.0|||||1592.0||1
756473|756461|Giovanni (da Celarina, gua cortellini)|S. Tomà (743251)|Parrocchia|45.43593|12.32777|Abitazione|1592.0|1592.0|1592.0|||||1592.0||0
756542|756486|Andrea di Bartolomeo Malizzia (grigione, gua cortellini)|S. Giovanni in Bragora (743286)|Parrocchia|45.434465|12.346949|Abitazione|1592.0|1592.0|1592.0|||||1592.0||0
756563|756555|Tommaso di Enrico (grigione, gua cortellini)|S. Sofia  (743223)|Parrocchia|45.441111|12.335|Abitazione|1592.0|1592.0|1592.0|||||1592.0||0
756605|756587|Maddalena moglie di: Alessandro di Giovanni De Benabia (da Como)|S. Basilio (742881)|Parrocchia|45.431177|12.321015|Abitazione|1592.0|1592.0|1592.0|||||1592.0||1
756640|756632|Lucio di Lorenzo (grigione, zavater)|S. Basilio (742881)|Parrocchia|45.431177|12.321015|Abitazione|1592.0|1592.0|1592.0|||||1592.0||0
756770|756727|Melchiorre di Matteo Pasini (da Cavaso)|S. Giovanni  Decollato (743293)|Parrocchia|45.44158|12.32787|Abitazione|1592.0|1592.0|1592.0|||||1592.0||1
756775|756734|Nicola di Giovanni Pasini (da Cavaso, cimador da panni)|S. Simon Grande (743209)|Parrocchia|45.4407|12.3245|Abitazione|1592.0|1592.0|1592.0|||||1592.0||0
756788|756741|Antonio di Graziadio Pilloni (da Cavaso, cimador da panni)|Cavaso (756781)|Città|45.866667|11.9|Abitazione|1592.0|1592.0|1592.0|||||1592.0||0
756920|756869|Rocco di Giovanni Angelo Sebastiano Pasetto (milanese, favro)|S. Giovanni in Bragora (743286)|Parrocchia|45.434465|12.346949|Abitazione e luogo di lavoro   |1592.0|1592.0|1592.0|||||1592.0||1
756925|756882|Battista di Giovanni Antonio Ganzelli (milanese, favro)|S. Luca (743011)|Parrocchia|45.43576|12.33378|Abitazione e possibile luogo di lavoro   |1592.0|1592.0|1592.0|||||1592.0||1
757076|757030|Giovanni di Giovanni Garzoni (da Poitiers, ligador)|S. Zulian (743314)|Parrocchia|45.43581|12.33864|Abitazione|1592.0|1592.0|1592.0|||||1592.0||1
757081|757037|Obizzo di Obizzo De Libanoris (da Venezia, librer)|S. Salvador (743188)|Parrocchia|45.4366|12.3365|Abitazione|1592.0|1592.0|1592.0|||||1592.0||0
757086|757044|Tiberio di Alessandro Consoni (bolognese)|S. Maria Formosa (743074)|Parrocchia|45.4369|12.3411|Abitazione|1592.0|1592.0|1592.0|||||1592.0||1
757372|757287|Tommaso di Andrea Malombra (da Venezia)|S. Geremia (742972)|Parrocchia|45.442756|12.325453|Abitazione|1592.0|1592.0|1592.0|||||1592.0||0
757380|757294|Antonia di Giovanni (da Fonte, massera)|S. Geremia (742972)|Parrocchia|45.442756|12.325453|Luogo di lavoro|1592.0|1592.0|1592.0|||||1592.0||0
757385|757301|Terribile di Virgilio Codognasi (da Marostica, sartor)|S. Trovaso  (743258)|Parrocchia|45.43079|12.32601|Luogo di lavoro|1592.0|1592.0|1592.0|||||1592.0||1
758724|758664|Alessandro di Daniele Schiavolini (da Pordenone, tesser)|S. Croce (742475)|Parrocchia|45.438927|12.320719|Abitazione|1598.0|1598.0|1598.0|||||1598.0||1
758776|758684|Giacomo di Pietro De Naveselis (da Pordenone)|S. Giacomo dall'Orio  (742965)|Parrocchia|45.440133|12.327403|Abitazione|1598.0|1598.0|1598.0|||||1598.0||1
758884|758872|Vincenzo di Battista De Berti (da Morsano)|S. Margherita (743053)|Parrocchia|45.435086|12.324154|Abitazione|1597.0|1597.0|1597.0|||||1597.0||1
758946|758895|Pietro di Giacomo De Celonis (da Provesano, cimador da panni)|S. Stae (743230)|Parrocchia|45.441317|12.330669|Abitazione|1597.0|1597.0|1597.0|||||1597.0||1
759009|758704|Giuseppe di Girolamo Fiorentini (vicentino, purgador da panni)|S. Croce (742475)|Parrocchia|45.438927|12.320719|Abitazione|1598.0|1598.0|1598.0|||||1598.0||0
759117|759071|Giacomo di Bartolomeo Dal Giotto (dalla Valtellina, facchino)|S. Giovanni Grisostomo (743307)|Parrocchia|45.43916|12.33726|Abitazione|1597.0|1597.0|1597.0|||||1597.0||1
759152|759082|Martinelli|S. Aponal (742853)|Parrocchia|45.43794|12.33261|Abitazione|1597.0|1597.0|1597.0|||||1597.0||0
759239|759190|Antonio di Fausto de Marchesi (lanaio)|S. Barnaba (742874)|Parrocchia|45.4331|12.3254|Abitazione|1597.0|1597.0|1597.0|||||1597.0||1
759308|759197|Antonio di Giuseppe Guadagni (da Bergamo, lanaio)|S. Giovanni  Novo (743300)|Parrocchia|45.438769|12.333914|Abitazione|1597.0|1597.0|1597.0|||||1597.0||1
759352|759204|Maffeo di Antonio De Longhini (da Bergamo, lanaio)|S. Pantalon  (743139)|Parrocchia|45.43572|12.32474|Abitazione|1597.0|1597.0|1597.0|||||1597.0||1
759394|759243|Francesco di Giacomo Goso (da Sacile, calegher)|S. Maria Mater Domini (743060)|Parrocchia|45.439722|12.330278|Abitazione|1598.0|1598.0|1598.0|||||1598.0||1
759434|759269|Giovanni Maria di Bartolomeo Moruzzi (udinese, calegher)|S. Maria Mater Domini (743060)|Parrocchia|45.439722|12.330278|Abitazione|1598.0|1598.0|1598.0|||||1598.0||1
759533|759481|Battista di Silvestro Pelipari (da Montagnana, samiter)|S. Nicolò (743132)|Parrocchia|45.432772|12.315848|Abitazione|1592.0|1592.0|1592.0|||||1592.0||1
759538|759500|Battista di Francesco Sutoris (da Montagnana, samiter)|S. Nicolò (743132)|Parrocchia|45.432772|12.315848|Abitazione e luogo di lavoro   |1592.0|1592.0|1592.0|||||1592.0||0
759543|759513|Domenico di Matteo Feriani (da Montagnana, samiter)|S. Lunardo  (743025)|Parrocchia|45.443417|12.326715|Abitazione|1592.0|1592.0|1592.0|||||1592.0||0
759713|759671|Giovanni di Nicola Della Vedova (da Agordo)|S. Sofia  (743223)|Parrocchia|45.441111|12.335|Abitazione|1592.0|1592.0|1592.0|||||1592.0||0
759743|759658|Regina vedova di Alessandro De Rubeis|S. Tomà (743251)|Parrocchia|45.43593|12.32777|Abitazione|1592.0|1592.0|1592.0|||||1592.0||0
759886|759833|Vincenzo di Guglielmo Salario (da Stellata)|Prata di Pordenone (759866)|Città|45.894444|12.588611|Abitazione|1568.0|1568.0|1568.0|||||1568.0||0
759937|759845|Paolo di Luca Radicci (da Prata, tesser da panni)|S. Simon Grande (743209)|Parrocchia|45.4407|12.3245|Abitazione|1598.0|1598.0|1598.0|||||1598.0||1
760299|760222|Paola di Giovanni Mercani (da Conegliano)|S. Barnaba (742874)|Parrocchia|45.4331|12.3254|Abitazione|1597.0|1597.0|1597.0|||||1597.0||1
760342|760245|Francesco di Antonio Gosa (da Conegliano, inserviens)|S. Barnaba (742874)|Parrocchia|45.4331|12.3254|Abitazione|1558.0||1597.0|||||||1
760387|760252|Gaspare di Valerio Marchetti (da Conegliano, verghezin)|S. Barnaba (742874)|Parrocchia|45.4331|12.3254|Abitazione|1593.0||1597.0|||||||1
760494|760449|Benedetto di Vincenzo Antichi (da Ceneda, laner)|S. Barnaba (742874)|Parrocchia|45.4331|12.3254|Abitazione|1597.0|1597.0|1597.0|||||1597.0||1
760523|760456|Andrea di Vendramini Castegnetti (da Ceneda, laner)|S. Giacomo dall'Orio  (742965)|Parrocchia|45.440133|12.327403|Abitazione|1597.0|1597.0|1597.0|||||1597.0||1
760557|760463|Daniele di Battista Bassi (da Ceneda, laner)|S. Simon Grande (743209)|Parrocchia|45.4407|12.3245|Abitazione|1597.0|1597.0|1597.0|||||1597.0||1
760653|760608|Domenica di Pietro Boni|S. Basilio (742881)|Parrocchia|45.431177|12.321015|Abitazione|1597.0|1597.0|1597.0|||||1597.0||1
760681|760615|Valerio di Luciano (da Selva di Cadore, fabro)|S. Angelo  (742839)|Parrocchia|45.433953|12.331963|Abitazione|1597.0|1597.0|1597.0|||||1597.0||2
760703|760622|Valerio di Matteo (da Selva di Cadore, forner)|S. Trovaso  (743258)|Parrocchia|45.43079|12.32601|Abitazione|1590.0||1597.0|||||||1
760738|760636|Giacomo Lipomano (da Selva di Cadore, forner)|S. Trovaso  (743258)|Parrocchia|45.43079|12.32601|Abitazione|1597.0|1597.0|1597.0|||||1597.0||0
760797|759980|Francesco Moretto (da Valmareno, pescador)|Angelo Raffael (743174)|Parrocchia|45.432506|12.318992|Abitazione|1598.0|1598.0|1598.0|||||1598.0||1
760839|760149|Cornelio di Francesco (da Venezia, pescador)|Angelo Raffael (743174)|Parrocchia|45.432506|12.318992|Abitazione|1589.0|1589.0|1589.0|||||1589.0||0
760873|760157|Sebastiano Di Battista Pavanelli (da Venezia, barcariol)|Angelo Raffael (743174)|Parrocchia|45.432506|12.318992|Abitazione|1598.0|1598.0|1598.0|||||1598.0||0
760977|760946|Lorenzo di Giovanni De Andrea (cadorino, portador da vin)|S. Maria Formosa (743074)|Parrocchia|45.4369|12.3411|Abitazione|1592.0|1592.0|1592.0|||||1592.0||0
760982|760939|Giacomo di Simone De Ciprianis (cadorino)|S. Silvestro  (743202)|Parrocchia|45.437638|12.333312|Abitazione|1592.0|1592.0|1592.0|||||1592.0||0
760987|760932|Giovanni Antonio Montereale (da Venzone)|SS. Apostoli (742846)|Parrocchia|45.440639|12.336728|Abitazione|1592.0|1592.0|1592.0|||||1592.0||1
761178|761131|Vincenzo di Antonio De Caballis (mariner)|Ravenna  (761167)|Città|44.417778|12.199444|Abitazione|1592.0|1592.0|1592.0|||||1592.0||0
761183|761124|Biagio di Vincenzo De Livio (capodistriano, mariner)|S. Pietro di Castello  (743153)|Parrocchia|45.43458|12.3596|Abitazione|1592.0|1592.0|1592.0|||||1592.0||0
761188|761117|Gregorio di Antonio Schermi (da Grisignana)|S. Pietro di Castello  (743153)|Parrocchia|45.43458|12.3596|Abitazione|1592.0|1592.0|1592.0|||||1592.0||1
761322|761298|Bartolomeo di Giovanni (bergamasco, laner)|S. Simon Grande (743209)|Parrocchia|45.4407|12.3245|Abitazione|1592.0|1592.0|1592.0|||||1592.0||1
761350|761309|Simeone di Bono De Covelli (bergamasco, laner)|S. Simon Grande (743209)|Parrocchia|45.4407|12.3245|Abitazione|1592.0|1592.0|1592.0|||||1592.0||0
761376|761315|Antonio di Grazio Zaccanti (da Cerete, laner)|S. Margherita (743053)|Parrocchia|45.435086|12.324154|Abitazione|1592.0|1592.0|1592.0|||||1592.0||0
761875|761805|Giacinto di Antonio Crevini (da Riva di Solto, marzer)|SS. Apostoli (742846)|Parrocchia|45.440639|12.336728|Abitazione|1598.0|1598.0|1598.0|||||1598.0||1
761924|761824|Antonio di Oliviero Riccoboni (dal Cadore, passamaner)|SS. Apostoli (742846)|Parrocchia|45.440639|12.336728|Abitazione|1598.0|1598.0|1598.0|||||1598.0||1
761959|761845|Paolo di Andrea Tabarini (calegher)|SS. Apostoli (742846)|Parrocchia|45.440639|12.336728|Abitazione|1598.0|1598.0|1598.0|||||1598.0||1
762165|762057|Battista di Daniele Tortaghi (da Fozaso, spader)|S. Provolo (743167)|Parrocchia|45.435122|12.342682|Abitazione|1598.0|1598.0|1598.0|||||1598.0||1
762207|762078|Nicolò di Agostino Mauri (calegher)|S. Provolo (743167)|Parrocchia|45.435122|12.342682|Abitazione|1598.0|1598.0|1598.0|||||1598.0||1
762441|762407|Giovanni di Giorgio Mapetovi (da Innsbruck, masser)|S. Pantalon  (743139)|Parrocchia|45.43572|12.32474|Abitazione|1597.0|1597.0|1597.0|||||1597.0||1
762475|762306|Giulio di Antonio De Sabionibus (da Riva del Garda, veluder)|S. Simon Grande (743209)|Parrocchia|45.4407|12.3245|Abitazione|1598.0|1598.0|1598.0|||||1598.0||0
762514|762480|Elisabetta di Giovanni Arembler (da Sankt Gallen)|S. Samuel (743181)|Parrocchia|45.433611|12.328056|Abitazione|1597.0|1597.0|1597.0|||||1597.0||1
762581|762327|Pietro Paolo di Michele Mariconti (milanese, tesser da panni da seda)|S. Marcuola  (743046)|Parrocchia|45.442892|12.328656|Abitazione|1598.0|1598.0|1598.0|||||1598.0||1
762604|762574|Carlo di Giovanni Chiganto (da Villach, masser)|S. Salvador (743188)|Parrocchia|45.4366|12.3365|Abitazione|1597.0|1597.0|1597.0|||||1597.0||1
762685|762664|Sebastiano di Mattia Sinoldo (da Innsbruck, stuer)|S. Samuel (743181)|Parrocchia|45.433611|12.328056|Abitazione|1597.0|1597.0|1597.0|||||1597.0||1
762689|762355|Domenico di Giovanni Pietro Fuggini (da Milano, veluder)|S. Geremia (742972)|Parrocchia|45.442756|12.325453|Abitazione|1598.0|1598.0|1598.0|||||1598.0||1
762854|762835|Giovanni di Gregorio Puechinger (da Sankt Gallen, pistor)|S. Samuel (743181)|Parrocchia|45.433611|12.328056|Abitazione|1597.0|1597.0|1597.0|||||1597.0||1
762866|762750|Odorico di Daniele Piazza (da Coderno, mariner)|S. Pietro di Castello  (743153)|Parrocchia|45.43458|12.3596|Abitazione|1598.0|1598.0|1598.0|||||1598.0||1
763048|762795|Giorgio di Matteo Rocchelli (da Venezia, mariner)|S. Pietro di Castello  (743153)|Parrocchia|45.43458|12.3596|Abitazione|1598.0|1598.0|1598.0|||||1598.0||0
763092|762815|Sebastiano di Domenico Piazza (da Coderno, coroner)|S. Giovanni  Novo (743300)|Parrocchia|45.438769|12.333914|Abitazione|1598.0|1598.0|1598.0|||||1598.0||1
763189|763161|Francesco di Pietro Pollis (da Storo)|S. Cancian  (742923)|Parrocchia|45.44012|12.33863|Abitazione|1592.0|1592.0|1592.0|||||1592.0||1
763273|763248|Salvatore di Andrea Maldura (da Storo, facchin)|S. Bortolomio (742902)|Parrocchia|45.437569|12.336437|Abitazione|1592.0|1592.0|1592.0|||||1592.0||0
763339|763306|Giovanni di Giacomo Sorezini (da Calchera, tentor)|S. Geremia (742972)|Parrocchia|45.442756|12.325453|Abitazione|1597.0|1597.0|1597.0|||||1597.0||1
763353|763201|Marietta di Gregorio Monetti (da Noventa Padovana)|S. Cancian  (742923)|Parrocchia|45.44012|12.33863|Abitazione|1592.0|1592.0|1592.0|||||1592.0||1
763375|763234|Giovanni Battista di Lorenzo Arimondi|S. Cancian  (742923)|Parrocchia|45.44012|12.33863|Abitazione|1592.0|1592.0|1592.0|||||1592.0||0
763429|763388|Tommaso di Pellegrino Pellegrini (da Val di Zoldo, tentor)|S. Lucia (743018)|Parrocchia|45.440988|12.321383|Abitazione|1597.0|1597.0|1597.0|||||1597.0||1
763479|763460|Leonardo di Filippo Poli (da Val di Zoldo, tentor)|S. Lucia (743018)|Parrocchia|45.440988|12.321383|Abitazione|1597.0|1597.0|1597.0|||||1597.0||1
763615|763530|Marco di Michele Adalardis (da Spilimbergo, marzer)|S. Bortolomio (742902)|Parrocchia|45.437569|12.336437|Abitazione e possibile luogo di lavoro   |1592.0|1592.0|1592.0|||||1592.0||0
763632|763577|Michele di Marco (friulano)|S. Sofia  (743223)|Parrocchia|45.441111|12.335|Abitazione|1592.0|1592.0|1592.0|||||1592.0||0
764220|764164|Michele di Vincenzo Gusichio (da Zara, mariner)|Zara  (762981)|Città|44.1|15.216667|Abitazione|1592.0|1592.0|1592.0|||||1592.0||0
764234|764171|Francesco di Nicola Batteschio (da Zara, mariner)|Zara  (762981)|Città|44.1|15.216667|Abitazione|1592.0|1592.0|1592.0|||||1592.0||0
764319|764275|Battista di Girolamo De Giacomoni (da Cornedo Vicentino, samiter)|S. Geremia (742972)|Parrocchia|45.442756|12.325453|Luogo di lavoro e possibile abitazione|1592.0|1592.0|1592.0|||||1592.0||1
764324|764289|Filippo di Alessandro De Giacomoni (da Cornedo Vicentino, samiter)|S. Marcuola  (743046)|Parrocchia|45.442892|12.328656|Abitazione|1592.0|1592.0|1592.0|||||1592.0||0
764332|764282|Giuseppe di Battista Desi (da Barbarano Mossano, samiter)|S. Geremia (742972)|Parrocchia|45.442756|12.325453|Abitazione e luogo di lavoro   |1592.0|1592.0|1592.0|||||1592.0||1
764484|764449|Matteo di Stefano Miellari (vicentino, samiter)|S. Marziale  (743039)|Parrocchia|45.4438|12.3329|Abitazione|1592.0|1592.0|1592.0|||||1592.0||0
764492|764456|Giacomo di Angelo Rubeis (vicentino, testor da panni de seda)|S. Marziale  (743039)|Parrocchia|45.4438|12.3329|Abitazione|1592.0|1592.0|1592.0|||||1592.0||0
764497|764442|Giovanni di Giovanni Maria Spiessis (da San Pietro Intrigogna, samiter)|S. Marina (743097)|Parrocchia|45.438499|12.339443|Luogo di lavoro e possibile abitazione|1592.0|1592.0|1592.0|||||1592.0||1
764587|764129|Vito Sainngh (da Bamberga, sartor)|S. Salvador (743188)|Parrocchia|45.4366|12.3365|Abitazione|1597.0|1597.0|1597.0|||||1597.0||1
764628|764121|Orsola di Giorgio Stransin|S. Marina (743097)|Parrocchia|45.438499|12.339443|Abitazione|1597.0|1597.0|1597.0|||||1597.0||1
764800|764714|Simone di Sebastiano Zoralo (da Feltre, manganer)|S. Marina (743097)|Parrocchia|45.438499|12.339443|Abitazione|1597.0|1597.0|1597.0|||||1597.0||1
764827|764699|Pasqua vedova di Daniele di Francesco (moliner)|S. Geremia (742972)|Parrocchia|45.442756|12.325453|Abitazione|1598.0|1598.0|1598.0|||||1598.0||1
764887|764844|Melchiorre di Giorgio Roncher|Angelo Raffael (743174)|Parrocchia|45.432506|12.318992|Abitazione|1597.0|1597.0|1597.0|||||1597.0||1
764965|764721|Giovanni di Daniele Marconi (da Travesio, facchin)|S. Geremia (742972)|Parrocchia|45.442756|12.325453|Abitazione|1598.0|1598.0|1598.0|||||1598.0||1
764974|764921|Pompeo di Onofrio Sangallo (da Romano di Lombardia, marcadante de panni)|Romano di Lombardia (763035)|Città|45.516667|9.75|Abitazione|1592.0|1592.0|1592.0|||||1592.0||0
764982|764938|Battista di Domenico Pizzi (da Romano di Lombardia, fator)|S. Pantalon  (743139)|Parrocchia|45.43572|12.32474|Abitazione|1592.0|1592.0|1592.0|||||1592.0||1
764997|764913|Ventura di Taddeo Sarzeli (da Romano di Lombardia, cimador)|S. Trovaso  (743258)|Parrocchia|45.43079|12.32601|Luogo di lavoro e possibile abitazione|1592.0|1592.0|1592.0|||||1592.0||1
765109|764759|Daniele di Giovanni Maria Cortini (da Travesio, facchin)|S. Geremia (742972)|Parrocchia|45.442756|12.325453|Abitazione|1598.0|1598.0|1598.0|||||1598.0||0
765141|765021|Giorgio di Vito Fictor (da Dorimbergo, pistor)|S. Marina (743097)|Parrocchia|45.438499|12.339443|Abitazione|1500.0||1597.0|||||||0
765201|765182|Adamo di Melchiorre Straves (da Bamberg, sartor)|S. Cancian  (742923)|Parrocchia|45.44012|12.33863|Abitazione|1597.0|1597.0|1597.0|||||1597.0||1
765305|765226|Pancrazio di Pancrazio Pettinelli (da Calcinato, murer)|SS. Apostoli (742846)|Parrocchia|45.440639|12.336728|Abitazione|1598.0|1598.0|1598.0|||||1598.0||1
765379|765333|Demetrio di Andrea Papagiopoli (da Zante, mariner)|S. Pietro di Castello  (743153)|Parrocchia|45.43458|12.3596|Abitazione|1597.0|1597.0|1597.0|||||1597.0||1
765432|765400|Nicola di Pietro Condocali (da Zante, mariner)|S. Pietro di Castello  (743153)|Parrocchia|45.43458|12.3596|Abitazione|1597.0|1597.0|1597.0|||||1597.0||1
765436|765241|Domenico di Marco Petini (da Venezia, murer)|S. Polo (743160)|Parrocchia|45.437056|12.329722|Abitazione|1598.0|1598.0|1598.0|||||1598.0||0
765452|765268|Francesco di Antonio Pagani (da Lonato, marangon)|S. Maria Zobenigo (743090)|Parrocchia|45.43259|12.33284|Abitazione|1598.0|1598.0|1598.0|||||1598.0||1
765493|765470|Alessandro di Demetrio (da Zante, mariner)|S. Pietro di Castello  (743153)|Parrocchia|45.43458|12.3596|Abitazione|1597.0|1597.0|1597.0|||||1597.0||1
765739|765572|Orsola di Simone (da Selva di Cadore)|S. Maria Nova   (741882)|Parrocchia|45.439623|12.339009|Abitazione e luogo di lavoro   |1594.0||1598.0||||1594.0|||1
766143|765600|Marco di Gregorio De Blasis (da Selva di Cadore, pistor)|S. Maria Formosa (743074)|Parrocchia|45.4369|12.3411|Abitazione|1598.0|1598.0|1598.0|||||1598.0||2
766165|765666|Antonio di Giovanni Toscani (vicentino)|S. Sofia  (743223)|Parrocchia|45.441111|12.335|Abitazione|1597.0|1597.0|1597.0|||||1597.0||0
766195|765631|Antonio Puti (da Poltrengho, indorador)|S. Marina (743097)|Parrocchia|45.438499|12.339443|Abitazione|1597.0|1597.0|1597.0|||||1597.0||0
766230|765644|Bernardo di Francesco Piazza (da Valvasone, indorador)|S. Lio  (743004)|Parrocchia|45.4375|12.338611|Abitazione|1597.0|1597.0|1597.0|||||1597.0||1
766234|765708|Pietro di Stefano Toscano (da Venezia)|S. Giacomo dall'Orio  (742965)|Parrocchia|45.440133|12.327403|Abitazione|1598.0|1598.0|1598.0|||||1598.0||0
766303|765694|Cristiano di Prandi Ugolini (da Poltrengho, pistor)|S. Geminiano (766291)|Parrocchia|45.433645|12.337151|Abitazione|1597.0|1597.0|1597.0|||||1597.0||0
766330|765701|Giovanni di Giacomo (da Bergamo, intagliador)|S. Salvador (743188)|Parrocchia|45.4366|12.3365|Abitazione|1500.0||1597.0|||||||0
766374|765732|Giovanni di Antonio Buffilli (librer)|S. Basso (742888)|Parrocchia|45.434997|12.339327|Abitazione|1597.0|1597.0|1597.0|||||1597.0||0
766465|766435|Nicolò di Ambrogio (da Val di Zoldo, chiodariol)|S. Geremia (742972)|Parrocchia|45.442756|12.325453|Abitazione|1597.0|1597.0|1597.0|||||1597.0||1
766500|766442|Vincenzo di Sebastiano Silvestri (da Val di Zoldo, tintor)|S. Geremia (742972)|Parrocchia|45.442756|12.325453|Abitazione|1597.0|1597.0|1597.0|||||1597.0||0
766528|766449|Giovanni di Giovanni Giacomo (da val di zoldo, tintor)|S. Geremia (742972)|Parrocchia|45.442756|12.325453|Abitazione|1597.0|1597.0|1597.0|||||1597.0||1
766689|766600|Giovanni di Giuseppe Luzzi (da Celerina, scaleter)|S. Maria Formosa (743074)|Parrocchia|45.4369|12.3411|Abitazione|1592.0|1592.0|1592.0|||||1592.0||1
766697|766619|Giacomo di Giovanni (zavater)|S. Polo (743160)|Parrocchia|45.437056|12.329722|Abitazione|1592.0|1592.0|1592.0|||||1592.0||0
766711|766586|Giovanni di Leonardo Grisoni (grigione)|S. Marcuola  (743046)|Parrocchia|45.442892|12.328656|Abitazione|1592.0|1592.0|1592.0|||||1592.0||1
766795|766639|Giovanni di Giovanni De Bono (dalla Val Cavallina, cerer)|S. Eufemia  (742937)|Parrocchia|45.4269|12.3236|Abitazione|1598.0|1598.0|1598.0|||||1598.0||1
766904|766658|Lorenzo di Bartolomeo Manfredi (dalla Val Cavallina, cerer)|S. Eufemia  (742937)|Parrocchia|45.4269|12.3236|Abitazione|1598.0|1598.0|1598.0|||||1598.0||1
766934|766876|Pietro di Giovanni Pietro Collini (da Morbegno, galliner)|S. Pantalon  (743139)|Parrocchia|45.43572|12.32474|Abitazione|1597.0|1597.0|1597.0|||||1597.0||1
766978|766727|Pietro di Giovanni Targa (dalla Val Cavallina, cerer)|S. Eufemia  (742937)|Parrocchia|45.4269|12.3236|Abitazione|1598.0|1598.0|1598.0|||||1598.0||0
767029|766988|Giacomo di Pietro Scuderi (da Lavenone, samiter)|Angelo Raffael (743174)|Parrocchia|45.432506|12.318992|Abitazione|1592.0|1592.0|1592.0|||||1592.0||0
767034|766959|Angelo di Antonio Pavani (da Azzano Decimo, samiter)|Angelo Raffael (743174)|Parrocchia|45.432506|12.318992|Abitazione|1592.0|1592.0|1592.0|||||1592.0||1
767039|767007|Giacomo di Gabriele Rizzi (da Azzano Decimo, samiter)|S. Nicolò (743132)|Parrocchia|45.432772|12.315848|Abitazione|1592.0|1592.0|1592.0|||||1592.0||0
767138|767102|Bernardo di Antonio Colletti (da Morbegno, galliner)|S. Cancian  (742923)|Parrocchia|45.44012|12.33863|Abitazione|1597.0|1597.0|1597.0|||||1597.0||1
767200|767187|Giacomo di Giovanni Antonio (da Venezia, cimador da panni)|S. Pantalon  (743139)|Parrocchia|45.43572|12.32474|Abitazione|1597.0|1597.0|1597.0|||||1597.0||0
767409|767385|Tristano di Pietro Tramontini (udinese, calegher)|S. Luca (743011)|Parrocchia|45.43576|12.33378|Abitazione|1592.0|1592.0|1592.0|||||1592.0||1
767425|767402|Lorenzo di Giuseppe (udinese, zoccoler)|S. Benetto (742895)|Parrocchia|45.43565|12.33237|Abitazione|1592.0|1592.0|1592.0|||||1592.0||0
767430|767367|Palmiro di Giorgio Stelle (udinese)|S. Angelo  (742839)|Parrocchia|45.433953|12.331963|Abitazione|1592.0|1592.0|1592.0|||||1592.0||1
767588|767574|Nicola di Giorgio (da Creta, mariner)|S. Giovanni in Bragora (743286)|Parrocchia|45.434465|12.346949|Abitazione|1597.0|1597.0|1597.0|||||1597.0||1
767640|767290|Cesare di Giovanni Tarsia (capodistriano, burchier)|S. Gregorio  (742997)|Parrocchia|45.430653|12.333784|Abitazione|1598.0|1598.0|1598.0|||||1598.0||0
